date,adj_close
2024-08-19,36.740000
2024-08-20,36.550000
2024-08-21,36.910000
2024-08-22,36.920000
2024-08-23,37.540000
2024-08-26,37.420000
2024-08-27,37.810000
2024-08-28,37.540000
2024-08-29,37.410000
2024-08-30,37.290000
2024-09-03,37.130000
2024-09-04,37.340000
2024-09-05,37.860000
2024-09-06,37.600000
2024-09-09,37.830000
2024-09-10,37.390000
2024-09-11,37.460000
2024-09-12,37.320000
2024-09-13,37.720000
2024-09-16,37.960000
2024-09-17,37.860000
2024-09-18,36.800000
2024-09-19,36.990000
2024-09-20,37.450000
2024-09-23,37.390000
2024-09-24,37.670000
2024-09-25,37.320000
2024-09-26,37.200000
2024-09-27,37.340000
2024-09-30,37.320000
2024-10-01,36.550000
2024-10-02,36.340000
2024-10-03,36.040000
2024-10-04,36.200000
2024-10-07,35.760000
2024-10-08,35.730000
2024-10-09,35.490000
2024-10-10,35.630000
2024-10-11,35.370000
2024-10-14,35.260000
2024-10-15,35.490000
2024-10-16,35.480000
2024-10-17,35.890000
2024-10-18,36.260000
2024-10-21,36.290000
2024-10-22,36.230000
2024-10-23,36.410000
2024-10-24,35.260000
2024-10-25,34.470000
2024-10-28,34.620000
2024-10-29,33.690000
2024-10-30,34.190000
2024-10-31,33.710000
2024-11-01,33.480000
2024-11-04,34.020000
2024-11-05,34.610000
2024-11-06,33.950000
2024-11-07,34.110000
2024-11-08,33.710000
2024-11-11,33.260000
2024-11-12,33.210000
2024-11-13,33.390000
2024-11-14,33.530000
2024-11-15,33.180000
2024-11-18,33.140000
2024-11-19,33.210000
2024-11-20,32.750000
2024-11-21,32.680000
2024-11-22,32.830000
2024-11-25,33.300000
2024-11-26,32.840000
2024-11-27,32.950000
2024-11-29,33.170000
2024-12-02,33.270000
2024-12-03,33.260000
2024-12-04,33.440000
2024-12-05,33.510000
2024-12-06,32.620000
2024-12-09,32.410000
2024-12-10,32.370000
2024-12-11,32.060000
2024-12-12,31.600000
2024-12-13,31.300000
2024-12-16,29.890000
2024-12-17,29.690000
2024-12-18,28.830000
2024-12-19,28.490000
2024-12-20,28.820000
2024-12-23,28.640000
2024-12-24,28.580000
2024-12-26,28.730000
2024-12-27,28.460000
2024-12-30,28.550000
2024-12-31,28.810000
2025-01-02,28.480000
2025-01-03,28.910000
2025-01-06,28.840000
2025-01-07,29.110000
2025-01-08,28.620000
