date,adj_close
2024-08-19,17.950000
2024-08-20,17.850000
2024-08-21,17.860000
2024-08-22,17.510000
2024-08-23,17.670000
2024-08-26,17.680000
2024-08-27,17.670000
2024-08-28,17.110000
2024-08-29,17.230000
2024-08-30,17.180000
2024-09-03,16.290000
2024-09-04,16.060000
2024-09-05,16.350000
2024-09-06,15.760000
2024-09-09,16.000000
2024-09-10,16.410000
2024-09-11,16.790000
2024-09-12,17.720000
2024-09-13,17.920000
2024-09-16,17.690000
2024-09-17,17.310000
2024-09-18,16.990000
2024-09-19,17.220000
2024-09-20,17.470000
2024-09-23,17.470000
2024-09-24,17.840000
2024-09-25,18.210000
2024-09-26,18.410000
2024-09-27,17.530000
2024-09-30,17.300000
2024-10-01,17.530000
2024-10-02,17.560000
2024-10-03,17.470000
2024-10-04,17.220000
2024-10-07,16.690000
2024-10-08,16.730000
2024-10-09,16.480000
2024-10-10,16.920000
2024-10-11,17.440000
2024-10-14,17.650000
2024-10-15,17.820000
2024-10-16,17.840000
2024-10-17,17.940000
2024-10-18,18.550000
2024-10-21,18.430000
2024-10-22,18.590000
2024-10-23,18.070000
2024-10-24,17.920000
2024-10-25,17.310000
2024-10-28,17.060000
2024-10-29,17.940000
2024-10-30,17.890000
2024-10-31,17.300000
2024-11-01,16.280000
2024-11-04,16.390000
2024-11-05,16.350000
2024-11-06,16.140000
2024-11-07,16.670000
2024-11-08,16.580000
2024-11-11,15.490000
2024-11-12,15.310000
2024-11-13,15.300000
2024-11-14,15.230000
2024-11-15,15.140000
2024-11-18,15.930000
2024-11-19,16.270000
2024-11-20,16.120000
2024-11-21,16.590000
2024-11-22,16.490000
2024-11-25,15.630000
2024-11-26,15.640000
2024-11-27,15.820000
2024-11-29,15.940000
2024-12-02,15.730000
2024-12-03,16.170000
2024-12-04,16.170000
2024-12-05,16.120000
2024-12-06,15.770000
2024-12-09,16.460000
2024-12-10,16.580000
2024-12-11,17.170000
2024-12-12,16.460000
2024-12-13,15.900000
2024-12-16,15.910000
2024-12-17,15.880000
2024-12-18,15.110000
2024-12-19,14.910000
2024-12-20,15.130000
2024-12-23,15.120000
2024-12-24,14.980000
2024-12-26,15.030000
2024-12-27,14.910000
2024-12-30,14.640000
2024-12-31,14.810000
2025-01-02,15.630000
2025-01-03,15.470000
2025-01-06,15.210000
2025-01-07,15.310000
2025-01-08,15.990000
2025-01-10,15.910000
2025-01-13,15.310000
2025-01-14,15.540000
2025-01-15,14.900000
2025-01-16,14.510000
2025-01-17,14.450000
2025-01-21,14.750000
2025-01-22,14.890000
2025-01-23,14.950000
2025-01-24,15.470000
2025-01-27,15.090000
2025-01-28,15.110000
2025-01-29,15.030000
2025-01-30,15.360000
2025-01-31,15.180000
2025-02-03,15.160000
2025-02-04,15.470000
2025-02-05,15.730000
2025-02-06,13.950000
2025-02-07,13.870000
2025-02-10,14.440000
2025-02-11,14.340000
2025-02-12,14.440000
2025-02-13,14.790000
2025-02-14,13.920000
2025-02-18,14.380000
2025-02-19,14.390000
2025-02-20,14.610000
2025-02-21,13.360000
2025-02-24,14.050000
2025-02-25,14.080000
2025-02-26,14.390000
2025-02-27,13.630000
2025-02-28,13.720000
2025-03-03,13.510000
2025-03-04,13.770000
2025-03-05,14.290000
2025-03-06,14.260000
2025-03-07,14.410000
2025-03-10,14.290000
2025-03-11,14.380000
2025-03-12,14.590000
2025-03-13,15.240000
2025-03-14,15.200000
2025-03-17,15.430000
2025-03-18,15.570000
2025-03-19,15.670000
2025-03-20,15.890000
2025-03-21,15.580000
2025-03-24,15.650000
2025-03-25,16.520000
2025-03-26,16.330000
2025-03-27,16.600000
2025-03-28,16.700000
2025-03-31,16.750000
2025-04-01,17.530000
2025-04-02,17.850000
2025-04-03,17.620000
2025-04-04,16.100000
2025-04-07,15.640000
2025-04-08,15.570000
2025-04-09,17.020000
2025-04-10,17.930000
2025-04-11,19.260000
2025-04-14,19.320000
2025-04-15,19.280000
2025-04-16,19.980000
2025-04-17,19.720000
2025-04-21,19.780000
2025-04-22,19.410000
2025-04-23,18.970000
2025-04-24,19.330000
2025-04-25,18.990000
2025-04-28,19.130000
2025-04-29,18.620000
2025-04-30,18.770000
2025-05-01,18.550000
2025-05-02,18.230000
2025-05-05,18.970000
2025-05-06,20.320000
2025-05-07,19.900000
2025-05-08,19.470000
2025-05-09,19.590000
2025-05-12,17.800000
2025-05-13,17.600000
2025-05-14,17.330000
2025-05-15,17.840000
2025-05-16,17.780000
2025-05-19,18.420000
2025-05-20,19.240000
2025-05-21,19.720000
2025-05-22,19.360000
2025-05-23,19.730000
2025-05-27,19.740000
2025-05-28,20.010000
2025-05-29,19.910000
2025-05-30,20.010000
2025-06-02,20.920000
2025-06-03,20.860000
2025-06-04,20.870000
2025-06-05,21.430000
2025-06-06,21.050000
2025-06-09,21.180000
2025-06-10,20.710000
2025-06-11,20.950000
2025-06-12,21.140000
2025-06-13,21.380000
2025-06-16,21.200000
2025-06-17,21.080000
2025-06-18,20.850000
2025-06-20,20.750000
2025-06-23,20.930000
2025-06-24,20.300000
2025-06-25,20.400000
2025-06-26,20.510000
2025-06-27,19.790000
2025-06-30,20.260000
2025-07-01,20.280000
2025-07-02,20.630000
2025-07-03,20.690000
2025-07-07,20.800000
2025-07-08,19.760000
2025-07-09,19.810000
2025-07-10,19.860000
2025-07-11,20.400000
2025-07-14,20.430000
2025-07-15,20.290000
2025-07-16,20.270000
2025-07-17,20.050000
2025-07-18,19.670000
2025-07-21,20.350000
2025-07-22,20.880000
2025-07-23,20.840000
2025-07-24,20.390000
2025-07-25,20.620000
2025-07-28,20.340000
2025-07-29,20.920000
2025-07-30,20.400000
