date,adj_close
2024-08-19,21.380000
2024-08-20,20.790000
2024-08-21,20.950000
2024-08-22,21.650000
2024-08-23,22.770000
2024-08-26,22.580000
2024-08-27,22.300000
2024-08-28,22.520000
2024-08-29,22.580000
2024-08-30,22.940000
2024-09-03,21.930000
2024-09-04,22.070000
2024-09-05,21.840000
2024-09-06,21.090000
2024-09-09,21.360000
2024-09-10,21.220000
2024-09-11,21.530000
2024-09-12,21.980000
2024-09-13,22.490000
2024-09-16,22.150000
2024-09-17,22.430000
2024-09-18,23.410000
2024-09-19,22.800000
2024-09-20,22.910000
2024-09-23,23.550000
2024-09-24,23.220000
2024-09-25,23.060000
2024-09-26,23.190000
2024-09-27,23.290000
2024-09-30,23.300000
2024-10-01,24.820000
2024-10-02,25.340000
2024-10-03,25.180000
2024-10-04,24.750000
2024-10-07,24.790000
2024-10-08,25.070000
2024-10-09,24.960000
2024-10-10,24.430000
2024-10-11,25.160000
2024-10-14,25.350000
2024-10-15,25.300000
2024-10-16,25.740000
2024-10-17,25.220000
2024-10-18,24.850000
2024-10-21,24.670000
2024-10-22,24.300000
2024-10-23,24.010000
2024-10-24,23.930000
2024-10-25,23.950000
2024-10-28,24.200000
2024-10-29,24.190000
2024-10-30,23.590000
2024-10-31,22.720000
2024-11-01,22.870000
2024-11-04,22.990000
2024-11-05,23.190000
2024-11-06,24.270000
2024-11-07,23.820000
2024-11-08,25.970000
2024-11-11,27.080000
2024-11-12,27.260000
2024-11-13,27.730000
2024-11-14,25.280000
2024-11-15,24.420000
2024-11-18,24.380000
2024-11-19,25.050000
2024-11-20,25.220000
2024-11-21,26.240000
2024-11-22,26.630000
2024-11-25,26.410000
2024-11-26,27.240000
2024-11-27,26.950000
2024-11-29,27.090000
2024-12-02,26.910000
2024-12-03,26.360000
2024-12-04,27.950000
2024-12-05,27.300000
2024-12-06,27.990000
2024-12-09,27.230000
2024-12-10,27.370000
2024-12-11,27.340000
2024-12-12,26.500000
2024-12-13,26.840000
2024-12-16,28.290000
2024-12-17,27.250000
2024-12-18,25.510000
2024-12-19,25.600000
2024-12-20,25.870000
2024-12-23,25.990000
2024-12-24,26.660000
2024-12-26,26.750000
2024-12-27,26.520000
2024-12-30,26.520000
2024-12-31,26.380000
2025-01-02,26.380000
2025-01-03,27.480000
2025-01-06,29.530000
2025-01-07,28.610000
2025-01-08,28.940000
2025-01-10,29.370000
2025-01-13,30.890000
2025-01-14,32.760000
2025-01-15,34.050000
2025-01-16,33.610000
2025-01-17,33.620000
2025-01-21,35.220000
2025-01-22,34.950000
2025-01-23,34.570000
2025-01-24,34.130000
2025-01-27,33.480000
2025-01-28,33.480000
2025-01-29,32.750000
2025-01-30,33.650000
2025-01-31,33.370000
2025-02-03,33.200000
2025-02-04,34.380000
2025-02-05,34.280000
2025-02-06,32.540000
2025-02-07,32.460000
2025-02-10,33.090000
2025-02-11,32.070000
2025-02-12,31.010000
2025-02-13,28.560000
2025-02-14,27.160000
2025-02-18,27.050000
2025-02-19,26.850000
2025-02-20,25.990000
2025-02-21,25.290000
2025-02-24,24.390000
2025-02-25,25.110000
2025-02-26,24.960000
2025-02-27,26.270000
2025-02-28,26.390000
2025-03-03,26.010000
2025-03-04,26.380000
2025-03-05,27.810000
2025-03-06,26.880000
2025-03-07,27.290000
2025-03-10,29.180000
2025-03-11,29.060000
2025-03-12,29.600000
2025-03-13,29.520000
2025-03-14,30.430000
2025-03-17,31.890000
2025-03-18,31.250000
2025-03-19,32.560000
2025-03-20,31.700000
2025-03-21,30.810000
2025-03-24,32.530000
2025-03-25,32.960000
2025-03-26,31.420000
2025-03-27,31.470000
2025-03-28,30.680000
2025-03-31,29.690000
2025-04-01,29.300000
2025-04-02,31.160000
2025-04-03,30.420000
2025-04-04,27.820000
2025-04-07,28.240000
2025-04-08,28.920000
2025-04-09,31.830000
2025-04-10,31.710000
2025-04-11,33.240000
2025-04-14,32.990000
2025-04-15,32.960000
2025-04-16,33.270000
2025-04-17,33.090000
2025-04-21,31.920000
2025-04-22,32.120000
2025-04-23,32.960000
2025-04-24,33.290000
2025-04-25,33.590000
2025-04-28,33.500000
2025-04-29,34.420000
2025-04-30,33.780000
2025-05-01,34.930000
2025-05-02,36.290000
2025-05-05,35.880000
2025-05-06,36.230000
2025-05-07,36.060000
2025-05-08,34.220000
2025-05-09,33.610000
2025-05-12,33.930000
2025-05-13,33.780000
2025-05-14,33.530000
2025-05-15,34.390000
2025-05-16,35.210000
2025-05-19,35.130000
2025-05-20,35.740000
2025-05-21,34.330000
2025-05-22,35.200000
2025-05-23,36.010000
2025-05-27,38.120000
2025-05-28,37.330000
2025-05-29,36.430000
2025-05-30,36.890000
2025-06-02,38.040000
2025-06-03,39.090000
2025-06-04,40.100000
2025-06-05,40.360000
2025-06-06,40.470000
2025-06-09,40.590000
2025-06-10,39.300000
2025-06-11,40.400000
2025-06-12,41.240000
2025-06-13,41.760000
2025-06-16,41.210000
2025-06-17,43.230000
2025-06-18,42.160000
2025-06-20,43.110000
2025-06-23,43.630000
2025-06-24,40.770000
2025-06-25,42.330000
2025-06-26,41.330000
2025-06-27,45.840000
2025-06-30,46.450000
2025-07-01,43.070000
2025-07-02,43.280000
2025-07-03,44.660000
2025-07-07,44.780000
2025-07-08,44.340000
2025-07-09,46.020000
2025-07-10,46.270000
2025-07-11,51.710000
2025-07-14,51.990000
2025-07-15,51.120000
2025-07-16,54.280000
2025-07-17,58.910000
2025-07-18,59.120000
2025-07-21,58.780000
2025-07-22,55.420000
2025-07-23,58.780000
2025-07-24,58.660000
2025-07-25,59.770000
2025-07-28,59.360000
2025-07-29,57.090000
2025-07-30,58.010000
2025-07-31,58.700000
2025-08-01,56.710000
2025-08-04,59.500000
2025-08-05,59.400000
2025-08-06,58.930000
2025-08-07,59.080000
2025-08-08,63.880000
2025-08-11,65.410000
2025-08-12,69.140000
2025-08-13,68.750000
2025-08-14,69.120000
2025-08-15,68.500000
2025-08-18,68.740000
2025-08-19,64.020000
2025-08-20,64.270000
2025-08-21,64.780000
2025-08-22,66.710000
2025-08-25,66.900000
2025-08-26,68.050000
2025-08-27,67.920000
2025-08-28,68.510000
2025-08-29,65.840000
2025-09-02,66.090000
2025-09-03,64.500000
2025-09-04,63.590000
2025-09-05,64.810000
2025-09-08,64.140000
2025-09-09,64.560000
2025-09-10,65.660000
2025-09-11,67.670000
2025-09-12,69.200000
2025-09-15,70.740000
2025-09-16,76.350000
2025-09-17,75.740000
2025-09-18,80.650000
2025-09-19,80.770000
2025-09-22,80.720000
2025-09-23,83.900000
2025-09-24,81.180000
2025-09-25,84.200000
2025-09-26,86.280000
2025-09-29,88.080000
2025-09-30,91.370000
2025-10-01,92.960000
2025-10-02,95.030000
2025-10-03,96.190000
2025-10-06,100.250000
2025-10-07,103.690000
2025-10-08,105.670000
2025-10-09,98.550000
2025-10-10,94.630000
2025-10-13,96.280000
2025-10-14,95.300000
2025-10-15,90.580000
2025-10-16,88.620000
2025-10-17,83.120000
2025-10-20,86.650000
2025-10-21,90.620000
2025-10-22,84.300000
2025-10-23,89.320000
2025-10-24,91.180000
2025-10-27,90.680000
2025-10-28,89.780000
2025-10-29,91.210000
2025-10-30,88.300000
2025-10-31,90.600000
2025-11-03,91.100000
2025-11-04,90.220000
2025-11-05,77.410000
2025-11-06,72.410000
2025-11-07,77.880000
2025-11-10,79.180000
2025-11-11,76.590000
2025-11-12,76.700000
2025-11-13,71.690000
2025-11-14,72.450000
2025-11-17,70.240000
2025-11-18,70.360000
2025-11-19,70.670000
2025-11-20,67.310000
2025-11-21,69.140000
2025-11-24,74.110000
2025-11-25,75.050000
2025-11-26,75.770000
2025-11-28,76.100000
2025-12-01,73.210000
2025-12-02,70.960000
2025-12-03,72.780000
2025-12-04,77.680000
2025-12-05,76.500000
2025-12-08,77.030000
2025-12-09,77.030000
2025-12-10,76.910000
2025-12-11,78.780000
2025-12-12,75.960000
2025-12-15,74.260000
2025-12-16,73.130000
2025-12-17,69.770000
2025-12-18,71.400000
2025-12-19,75.390000
