date,adj_close
2024-08-22,161.220000
2024-08-23,160.290000
2024-08-26,161.410000
2024-08-27,160.370000
2024-08-28,160.190000
2024-08-29,161.110000
2024-08-30,162.540000
2024-09-03,165.360000
2024-09-04,166.670000
2024-09-05,166.260000
2024-09-06,166.380000
2024-09-09,166.820000
2024-09-10,168.460000
2024-09-11,164.790000
2024-09-12,164.370000
2024-09-13,164.950000
2024-09-16,167.940000
2024-09-17,166.650000
2024-09-18,164.790000
2024-09-19,162.540000
2024-09-20,165.080000
2024-09-23,164.650000
2024-09-24,164.150000
2024-09-25,163.220000
2024-09-26,164.120000
2024-09-27,164.440000
2024-09-30,164.110000
2024-10-01,163.960000
2024-10-02,162.900000
2024-10-03,161.190000
2024-10-04,160.020000
2024-10-07,158.350000
2024-10-08,159.340000
2024-10-09,160.390000
2024-10-10,160.090000
2024-10-11,162.110000
2024-10-14,163.460000
2024-10-15,164.460000
2024-10-16,163.340000
2024-10-17,163.240000
2024-10-18,163.250000
2024-10-21,161.590000
2024-10-22,161.740000
2024-10-23,161.630000
2024-10-24,161.670000
2024-10-25,160.330000
2024-10-28,161.360000
2024-10-29,159.330000
2024-10-30,158.370000
2024-10-31,157.430000
2024-11-01,157.360000
2024-11-04,157.340000
2024-11-05,157.990000
2024-11-06,153.500000
2024-11-07,155.750000
2024-11-08,159.850000
2024-11-11,158.240000
2024-11-12,158.060000
2024-11-13,158.770000
2024-11-14,159.250000
2024-11-15,161.590000
2024-11-18,162.740000
2024-11-19,162.750000
2024-11-20,162.880000
2024-11-21,164.650000
2024-11-22,168.010000
2024-11-25,169.070000
2024-11-26,170.900000
2024-11-27,170.950000
2024-11-29,170.850000
2024-12-02,171.270000
2024-12-03,167.190000
2024-12-04,166.900000
2024-12-05,167.780000
2024-12-06,165.670000
2024-12-09,162.780000
2024-12-10,164.200000
2024-12-11,162.630000
2024-12-12,162.840000
2024-12-13,163.040000
2024-12-16,163.120000
2024-12-17,162.340000
2024-12-18,161.150000
2024-12-19,161.260000
2024-12-20,160.180000
2024-12-23,160.230000
2024-12-24,161.020000
2024-12-26,162.180000
2024-12-27,161.580000
2024-12-30,159.260000
2024-12-31,159.790000
2025-01-02,158.200000
2025-01-03,157.390000
2025-01-06,153.070000
2025-01-07,153.740000
2025-01-08,154.500000
2025-01-10,151.130000
2025-01-13,151.390000
2025-01-14,152.250000
2025-01-15,152.160000
2025-01-16,152.970000
2025-01-17,153.570000
2025-01-21,154.140000
2025-01-22,157.020000
2025-01-23,158.360000
2025-01-24,157.380000
2025-01-27,162.690000
2025-01-28,159.360000
2025-01-29,159.400000
2025-01-30,160.530000
2025-01-31,159.170000
2025-02-03,161.830000
2025-02-04,161.220000
2025-02-05,162.070000
2025-02-06,161.940000
2025-02-07,161.070000
2025-02-10,160.650000
2025-02-11,162.470000
2025-02-12,162.610000
2025-02-13,163.990000
2025-02-14,156.200000
2025-02-18,158.630000
2025-02-19,159.650000
2025-02-20,160.340000
2025-02-21,163.240000
2025-02-24,163.530000
2025-02-25,165.560000
2025-02-26,164.260000
2025-02-27,164.910000
2025-02-28,166.700000
2025-03-03,168.380000
2025-03-04,166.070000
2025-03-05,167.440000
2025-03-06,167.480000
2025-03-07,168.720000
2025-03-10,169.020000
2025-03-11,166.010000
2025-03-12,161.450000
2025-03-13,161.660000
2025-03-14,161.070000
2025-03-17,162.790000
2025-03-18,160.820000
2025-03-19,161.650000
2025-03-20,160.670000
2025-03-21,159.840000
2025-03-24,158.850000
2025-03-25,156.160000
2025-03-26,159.740000
2025-03-27,161.780000
2025-03-28,161.130000
2025-03-31,163.420000
2025-04-01,163.550000
2025-04-02,162.540000
2025-04-03,165.310000
2025-04-04,157.020000
2025-04-07,153.650000
2025-04-08,151.880000
2025-04-09,155.650000
2025-04-10,156.840000
2025-04-11,160.050000
2025-04-14,162.180000
2025-04-15,161.550000
2025-04-16,159.550000
2025-04-17,163.620000
2025-04-21,159.930000
2025-04-22,161.990000
2025-04-23,159.910000
2025-04-24,153.930000
2025-04-25,155.370000
2025-04-28,156.170000
2025-04-29,156.570000
2025-04-30,156.870000
2025-05-01,154.370000
2025-05-02,154.890000
2025-05-05,153.260000
2025-05-06,153.660000
2025-05-07,153.700000
2025-05-08,153.080000
2025-05-09,152.130000
2025-05-12,155.250000
2025-05-13,153.160000
2025-05-14,152.480000
2025-05-15,156.710000
2025-05-16,157.550000
2025-05-19,158.990000
2025-05-20,159.830000
2025-05-21,159.630000
2025-05-22,159.240000
2025-05-23,160.040000
2025-05-27,161.870000
2025-05-28,161.490000
2025-05-29,162.650000
2025-05-30,163.930000
2025-06-02,161.890000
2025-06-03,161.000000
2025-06-04,160.130000
2025-06-05,157.090000
2025-06-06,158.260000
2025-06-09,156.860000
2025-06-10,157.130000
2025-06-11,156.420000
2025-06-12,157.450000
2025-06-13,154.660000
2025-06-16,155.230000
2025-06-17,152.960000
2025-06-18,152.480000
2025-06-20,153.500000
2025-06-23,155.380000
2025-06-24,154.730000
2025-06-25,153.390000
2025-06-26,153.060000
2025-06-27,154.250000
2025-06-30,153.730000
2025-07-01,155.560000
2025-07-02,155.540000
2025-07-03,155.190000
2025-07-07,154.870000
2025-07-08,152.350000
2025-07-09,151.990000
2025-07-10,152.930000
2025-07-11,151.540000
2025-07-14,148.360000
2025-07-15,147.320000
2025-07-16,148.340000
2025-07-17,150.160000
2025-07-18,150.680000
2025-07-21,150.610000
2025-07-22,153.810000
2025-07-23,153.770000
2025-07-24,154.280000
2025-07-25,153.790000
2025-07-28,152.630000
2025-07-29,152.150000
2025-07-30,148.520000
2025-07-31,146.180000
2025-08-01,146.350000
2025-08-04,146.460000
2025-08-05,146.220000
2025-08-06,148.500000
2025-08-07,149.110000
2025-08-08,149.130000
2025-08-11,150.560000
2025-08-12,150.670000
2025-08-13,150.980000
2025-08-14,149.360000
2025-08-15,149.960000
2025-08-18,151.280000
2025-08-19,153.880000
2025-08-20,154.960000
2025-08-21,154.200000
2025-08-22,154.150000
2025-08-25,151.700000
2025-08-26,151.520000
2025-08-27,152.490000
2025-08-28,151.210000
2025-08-29,152.560000
2025-09-02,153.490000
2025-09-03,153.660000
2025-09-04,154.650000
2025-09-05,155.460000
2025-09-08,154.480000
2025-09-09,154.910000
2025-09-10,152.860000
2025-09-11,154.110000
2025-09-12,153.400000
2025-09-15,152.360000
2025-09-16,153.540000
2025-09-17,155.760000
2025-09-18,152.830000
2025-09-19,151.590000
2025-09-22,148.710000
2025-09-23,148.150000
2025-09-24,148.070000
2025-09-25,147.810000
2025-09-26,148.150000
2025-09-29,149.150000
2025-09-30,149.270000
2025-10-01,148.810000
2025-10-02,147.720000
2025-10-03,147.930000
2025-10-06,146.120000
2025-10-07,148.190000
2025-10-08,146.390000
2025-10-09,146.290000
2025-10-10,145.420000
2025-10-13,143.290000
2025-10-14,144.910000
2025-10-15,143.220000
2025-10-16,145.330000
2025-10-17,147.080000
2025-10-20,147.630000
2025-10-21,147.300000
2025-10-22,147.860000
2025-10-23,147.870000
2025-10-24,149.170000
2025-10-27,148.440000
2025-10-28,148.080000
2025-10-29,145.540000
2025-10-30,146.330000
2025-10-31,147.100000
2025-11-03,144.800000
2025-11-04,143.970000
2025-11-05,142.620000
2025-11-06,142.950000
2025-11-07,143.780000
2025-11-10,142.340000
2025-11-11,145.310000
2025-11-12,144.790000
2025-11-13,144.740000
2025-11-14,144.460000
2025-11-17,142.650000
2025-11-18,143.790000
2025-11-19,143.790000
2025-11-20,144.970000
2025-11-21,147.640000
2025-11-24,143.780000
2025-11-25,145.260000
2025-11-26,145.030000
2025-11-28,144.940000
2025-12-01,144.230000
2025-12-02,142.690000
2025-12-03,143.520000
2025-12-04,142.200000
2025-12-05,140.330000
2025-12-08,135.330000
2025-12-09,136.590000
2025-12-10,136.780000
2025-12-11,137.700000
2025-12-12,139.730000
2025-12-15,141.970000
2025-12-16,142.050000
2025-12-17,144.600000
2025-12-18,142.360000
2025-12-19,141.320000
2025-12-22,139.590000
2025-12-23,140.070000
2025-12-24,141.350000
2025-12-26,141.590000
2025-12-29,141.430000
2025-12-30,140.920000
2025-12-31,140.190000
2026-01-02,138.710000
2026-01-05,137.320000
2026-01-06,136.870000
2026-01-07,135.040000
2026-01-08,138.450000
2026-01-09,138.790000
2026-01-12,140.340000
2026-01-13,141.100000
2026-01-14,143.170000
2026-01-15,141.490000
2026-01-16,141.390000
2026-01-20,143.800000
2026-01-21,142.880000
2026-01-22,146.670000
2026-01-23,147.920000
2026-01-26,147.270000
2026-01-27,146.140000
2026-01-28,145.160000
2026-01-29,147.680000
2026-01-30,149.520000
2026-02-02,150.920000
2026-02-03,153.020000
2026-02-04,154.550000
2026-02-05,156.260000
2026-02-06,156.810000
2026-02-09,155.000000
2026-02-10,156.720000
2026-02-11,157.630000
2026-02-12,158.820000
2026-02-13,157.700000
2026-02-17,157.190000
2026-02-18,154.540000
2026-02-19,156.210000
2026-02-20,158.400000
2026-02-23,162.720000
2026-02-24,162.830000
2026-02-25,160.970000
2026-02-26,161.320000
2026-02-27,164.720000
2026-03-02,161.090000
2026-03-03,157.350000
2026-03-04,155.950000
2026-03-05,151.710000
2026-03-06,151.350000
2026-03-09,152.920000
2026-03-10,153.700000
2026-03-11,151.050000
2026-03-12,148.270000
2026-03-13,148.420000
2026-03-16,149.870000
2026-03-17,149.240000
2026-03-18,144.540000
2026-03-19,142.690000
2026-03-20,142.140000
2026-03-23,141.860000
2026-03-24,141.040000
2026-03-25,141.790000
2026-03-26,140.310000
2026-03-27,140.600000
2026-03-30,142.580000
2026-03-31,142.300000
2026-04-01,141.950000
2026-04-02,141.000000
2026-04-06,140.650000
2026-04-07,139.210000
2026-04-08,142.750000
2026-04-09,144.490000
2026-04-10,143.010000
2026-04-13,141.450000
2026-04-14,142.240000
2026-04-15,141.260000
2026-04-16,140.990000
2026-04-17,144.750000
2026-04-20,142.350000
2026-04-21,140.210000
2026-04-22,140.730000
2026-04-23,143.550000
2026-04-24,147.080000
2026-04-27,147.300000
2026-04-28,148.060000
2026-04-29,145.370000
2026-04-30,146.000000
2026-05-01,146.170000
2026-05-04,142.360000
2026-05-05,143.820000
2026-05-06,146.800000
2026-05-07,144.980000
2026-05-08,145.330000
2026-05-11,142.300000
2026-05-12,142.840000
2026-05-13,141.180000
2026-05-14,141.650000
2026-05-15,140.520000
2026-05-18,141.330000
2026-05-19,140.250000
2026-05-20,141.380000
2026-05-21,142.340000
2026-05-22,143.370000
2026-05-26,141.900000
2026-05-27,146.400000
2026-05-28,144.830000
2026-05-29,142.490000
2026-06-01,139.240000
2026-06-02,139.780000
2026-06-03,139.150000
2026-06-04,139.740000
2026-06-05,145.450000
2026-06-08,144.020000
2026-06-09,147.570000
2026-06-10,147.940000
2026-06-11,147.240000
2026-06-12,148.500000
2026-06-15,149.340000
2026-06-16,151.360000
2026-06-17,149.440000
2026-06-18,149.260000
2026-06-22,146.580000
2026-06-23,149.740000
2026-06-24,150.910000
2026-06-25,147.400000
2026-06-26,147.920000
2026-06-29,147.350000
2026-06-30,145.550000
2026-07-01,146.340000
2026-07-02,150.290000
2026-07-06,148.200000
2026-07-07,151.620000
2026-07-08,147.300000
2026-07-09,145.760000
2026-07-10,145.950000
2026-07-13,147.270000
2026-07-14,145.000000
2026-07-15,146.950000
2026-07-16,150.380000
2026-07-17,148.870000
2026-07-20,148.030000
2026-07-21,147.000000
2026-07-22,148.030000
2026-07-23,145.880000
2026-07-24,147.410000
2026-07-27,148.630000
2026-07-28,148.880000
2026-07-29,146.100000
2026-07-30,143.960000
2026-07-31,144.490000
2026-08-03,144.970000
2026-08-04,148.010000
2026-08-05,146.800000
2026-08-06,146.970000
2026-08-07,145.790000
2026-08-10,146.440000
2026-08-11,145.210000
2026-08-12,144.080000
2026-08-13,144.260000
2026-08-14,144.550000
2026-08-17,143.120000
2026-08-18,143.450000
2026-08-19,144.380000
2026-08-20,142.970000
2026-08-21,144.680000
